edge_strength,seed,n_raw_trades_used,n_scaffold_bars,n_bars,n_events,n_events_enriched,fracdiff_d,raw_signal_corr,T_raw,tw_mean,T_effective,sr_hat,dsr,pbo,skew,kurtosis,n_trials,wall_clock_sec,error
0.02,25,359969,2974,2974,805,805,0.30000000000000004,0.0005025673076590354,243,0.14096016340548104,34.253319707531894,0.02093127664877014,0.4723415796523915,0.0183982683982684,-0.2030738049843798,3.488203208862126,20,44.9207980632782,
0.02,26,359981,2975,2975,786,786,0.30000000000000004,0.030269761222632426,2547,0.1434204084463882,365.2917803129508,0.02030516288883355,0.6175630467399176,0.9415584415584416,-0.11209000635263872,9.864190952771521,20,43.680521726608276,
0.02,27,359987,2975,2975,756,756,0.4,-0.028648858480368994,2791,0.1455086783901784,406.11472138698787,-0.0072359212118036295,0.3840909295449062,0.6028138528138528,0.007443402638988978,6.231554119546027,20,43.11567497253418,
0.02,28,359955,2975,2975,769,769,0.2,-0.00012698357282070412,1999,0.1540712976448249,307.988523992005,0.029876268663487544,0.5861446927194691,0.36796536796536794,0.1415142208592549,5.9160184684089785,20,43.28273010253906,
0.02,29,359962,2975,2974,773,773,0.5,0.0025401482263723795,1926,0.1786055792511375,343.9943456376908,0.01604115441936875,0.5682093904479937,0.8636363636363636,-0.13391463296337025,4.1636983696996825,20,42.36243486404419,
0.02,30,359974,2975,2975,778,778,0.4,0.0035862641625681174,2879,0.18430430397736083,530.6120911508218,0.025157225910860444,0.6466715949104732,0.6385281385281385,0.17799420000751404,4.444701883204242,20,43.49515724182129,
0.02,31,359908,2975,2974,785,785,0.30000000000000004,-0.01966643657073106,2847,0.15107710159767188,430.11650824857185,0.006813916414126548,0.379166156677352,0.16666666666666666,-0.3158276056833501,8.881089438098345,20,43.47243094444275,
0.02,32,359904,2975,2974,745,745,0.30000000000000004,0.03165690304553042,1399,0.17847874015008028,249.6917574699623,-0.004662439410555548,0.41343654876088515,0.6666666666666666,-0.209061674417642,3.1710017010061793,20,41.98253607749939,
0.02,33,359951,2974,2974,764,764,0.4,0.013481128958269976,2840,0.15542046307417956,441.39411513066995,-0.015771529264683903,0.3293761395457738,0.7911255411255411,-0.13652992254601318,4.045350135696738,20,43.21490430831909,
0.02,34,359953,2975,2974,751,751,0.4,0.02009677436361089,2510,0.16165499480280693,405.75403695504536,0.0006267045232014205,0.3978321749303394,0.25432900432900435,-0.006374699218382921,13.450911055663546,20,41.843552589416504,
0.02,35,359963,2974,2974,783,783,0.4,0.02279264884382918,2386,0.1601887395680798,382.2103326094384,0.005859004267160236,0.4579924381681264,0.2662337662337662,-0.03303862547767369,6.8474787833227335,20,43.974222898483276,
